Date,Close,High,Low,Open,Volume
2021-01-07,62.231815338134766,62.35953840581516,58.75894972373235,58.75894972373235,74541400
2021-01-08,62.037200927734375,62.85828060019697,59.72600923314708,62.65149215776153,58562700
2021-01-11,62.025020599365234,62.02502059936524,60.63830320565421,60.972819282257895,29267000
2021-01-12,60.328121185302734,62.41427371058879,60.3220378092389,62.341287118591815,28598500
2021-01-13,58.52174377441406,60.16390265606176,58.22980204599012,60.13349505618316,31658800
2021-01-14,59.482723236083984,60.12742200337736,58.813690960299745,59.129961607080865,20809900
2021-01-15,56.897830963134766,59.117785308018554,56.684954560523856,58.74069951192097,31712400
2021-01-18,57.36006164550781,58.16897892885879,56.89782717524105,57.11069892342391,22667600
2021-01-19,57.208011627197266,57.51819883638992,55.8942854804655,57.47562448534436,27155400
2021-01-20,56.14973449707031,57.864880019921486,55.24350632626854,57.77973131341697,20480000
2021-01-21,56.78227615356445,58.448764096405014,56.04026195295648,56.137577420695116,25983400
2021-01-22,56.666717529296875,57.05597013576755,55.34082438842578,55.94903216606835,25814300
2021-01-26,55.80305862426758,57.26884146504566,55.56585798335227,56.557234902043035,24921600
2021-01-27,54.25212097167969,55.45637417033196,53.64391331665971,54.975889566035434,32419700
2021-01-28,55.40771484375,55.55976675311279,53.5830919313965,53.643911767090415,35900800
2021-01-29,53.49187088012695,55.25567432023141,53.39456005101628,54.732615273022695,31481600
2021-02-01,55.5111083984375,55.5111083984375,53.875033027636434,54.744770124930845,27135500
2021-02-02,53.315494537353516,55.091460085171285,53.224262445185026,54.84817605280764,34426700
2021-02-03,55.0002326965332,55.60235713192678,53.8872112854592,54.03926323865759,34346400
2021-02-04,54.3068733215332,56.484258291143334,54.1852289811807,55.92470360603604,29939700
2021-02-05,56.374778747558594,56.423431841753185,54.465006752776304,54.860338084488525,27114800
2021-02-08,57.177608489990234,57.72499636061838,56.22880130081593,56.545071910626234,28164400
2021-02-09,57.32356262207031,57.91352469865875,56.14972184377473,57.53643434036113,32303400
2021-02-10,57.59726333618164,58.18722550667453,57.40263707130053,57.572939113295654,40318300
2021-02-11,56.62413787841797,58.06559184720609,56.62413787841797,58.06559184720609,19775900
2021-02-12,57.104618072509766,57.256669990828364,56.076745619794075,56.63630020580128,14760700
2021-02-17,58.600807189941406,58.825845694929306,57.895288716347686,58.39401881259269,29262900
2021-02-18,59.23944091796875,59.847648720739976,58.400111180379795,59.21511204902703,33088500
2021-02-19,59.464473724365234,60.1213392527489,58.58865766011086,59.123878846058375,24966600
2021-02-22,57.99261474609375,59.9206324230669,57.19586398626579,58.69205466759324,50160600
2021-02-23,58.965736389160156,59.20902040435026,56.75794404386808,58.74678123951472,35756200
2021-02-24,59.5617790222168,59.732076432275,58.30278929470772,59.07521101611643,21856100
2021-02-25,58.2115592956543,60.18215097435813,57.79189449138848,60.03009904704519,24471000
2021-02-26,57.487789154052734,59.421889805199754,57.18368530727023,58.722454669805145,42856000
2021-03-01,59.95103073120117,60.41326986649584,57.998684638514185,58.38793718183927,32798000
2021-03-02,61.793907165527344,62.14666877814842,57.74324591799605,59.30025629058983,47565800
2021-03-03,61.03364944458008,63.25360875688765,60.60790585712694,62.03719320387058,41473300
2021-03-04,60.127410888671875,61.72699539722976,59.31241019439747,60.455843588729664,48492500
2021-03-05,63.6942138671875,63.94210035315983,59.70260036565429,60.20473076909294,46503300
2021-03-08,63.35098648071289,64.78746051912948,62.861570931187046,63.05225023584799,39677300
2021-03-09,62.71537399291992,63.12216229556403,60.94202896297183,61.971714581770456,40537000
2021-03-10,61.7492561340332,62.18782191590523,60.84033741319795,61.97171774067834,31311800
2021-03-11,63.37004852294922,63.624292423451635,62.422994964109265,62.91876790297449,26203200
2021-03-12,61.90816879272461,63.2048086185692,61.46959808491388,62.92513977888699,21115500
2021-03-15,61.53950500488281,61.87637613309936,60.865762748449704,61.33611084165964,20059000
2021-03-16,61.342464447021484,62.18781850591913,61.03101336549698,61.679335554226434,19174300
2021-03-17,62.22596740722656,62.36580181555805,61.05644723242669,61.27255627692983,21424300
2021-03-18,61.1200065612793,62.46113364040775,60.71957081767802,62.09883763623954,19156100
2021-03-19,60.24285888671875,61.12000006090091,59.39114743565363,61.08186032552418,38643000
2021-03-22,59.24496078491211,59.64539167151178,58.38053439698012,59.441997512545385,21120800
2021-03-23,57.87840270996094,59.607255447104286,57.878402709960945,59.32758666630193,20518500
2021-03-24,59.20684051513672,60.15389434705306,58.35512393026193,58.47589090891518,24726000
2021-03-25,58.75554275512695,59.29580801225599,57.5923801849545,59.13690618078868,23644400
2021-03-26,60.71957778930664,60.84670218651392,59.3593782596382,59.581839893126045,26712800
2021-03-29,62.27682113647461,62.57555256960784,60.935689006380464,61.01831623052794,25960500
2021-03-30,61.69839859008789,62.60731719614602,61.386952380113755,62.23231122791371,18118600
2021-03-31,62.27046203613281,62.645468100257595,61.463237867013454,61.76197414144503,18792000
2021-04-01,61.90180587768555,62.83614955541636,61.10093917544489,62.60733049763331,17193400
2021-04-05,65.7154312133789,65.9887425166319,63.43360358216069,63.45267102319955,35908700
2021-04-06,64.86373138427734,66.45910232596016,64.86373138427734,65.97604423609484,22227800
2021-04-07,66.45909118652344,66.94215404472013,64.92728026612244,65.06711463422924,32822700
2021-04-08,66.42096710205078,66.92945491432204,66.17943805833649,66.70063588372989,25936300
2021-04-09,65.46755981445312,66.52267038767019,65.42942492361858,66.10316719129248,18854800
2021-04-12,65.72181701660156,65.86800402720948,64.96544253353315,65.40401326395775,14787500
2021-04-13,65.83621215820312,66.28749280631234,65.37221664716162,66.03960632142558,17605600
2021-04-14,68.0099868774414,68.50575983766946,65.95697299034659,66.0840973707251,38030200
2021-04-15,68.7790756225586,69.8405388082459,68.35957726354607,69.0651018598531,19378200
2021-04-16,69.07145690917969,69.3511257247094,68.32779739439357,69.05238946253898,17401500
2021-04-19,68.47398376464844,69.84053572394056,68.4167765799961,69.28120298685864,23297500
2021-04-20,67.47607421875,68.86805092726931,66.75147742548242,68.61380703393142,20895800
2021-04-22,67.52058410644531,68.16254416378172,66.31928151905596,68.16254416378172,19799100
2021-04-23,68.63924407958984,68.70916128388824,67.66676550073004,68.10533617327457,12795400
2021-04-26,69.00788879394531,70.35537810213555,68.74093487465171,69.8850251784668,16807500
2021-04-27,69.99309539794922,70.29818426382552,68.97611958022799,69.20493865428526,24113300
2021-04-28,71.1371841430664,71.46134529810519,69.49096318673408,70.27275762916295,20570600
2021-04-29,71.15623474121094,71.79184203626168,70.48249256023277,71.30878398351827,19724300
2021-04-30,69.2939224243164,70.90836593759676,69.2939224243164,70.54606988319172,36888200
2021-05-03,68.93798065185547,70.1392782957373,68.81086110672611,69.72613250011715,19641000
2021-05-04,69.9803695678711,70.59690948473627,69.0650982643562,69.24942013190413,20775600
2021-05-05,70.36811065673828,71.70924296333071,70.16471643650772,71.18168753766055,25990600
2021-05-06,73.12662506103516,73.22196228084142,70.85750709296369,71.14988588206741,38194400
2021-05-07,73.38087463378906,74.08004667460489,72.58001277679966,74.07368924260663,21678700
2021-05-10,72.89781188964844,76.55890690321993,72.89781188964844,76.14576598608075,38889400
2021-05-11,75.45931243896484,75.45931243896484,72.02703145747573,72.44653467544981,28693600
2021-05-12,72.66899108886719,75.29404775640025,72.43381461844294,75.00166895088053,31737900
2021-05-13,71.49945831298828,72.59906099099885,70.37443561231832,71.1880121177766,34338500
2021-05-14,70.27273559570312,71.05453464230507,69.6752680817334,70.67952384537128,25644200
2021-05-17,72.11602783203125,72.34484692462028,70.66048604556786,70.8702376886579,26097500
2021-05-18,72.8405990600586,73.34908686386143,71.94439524624748,72.81517418493854,27081500
2021-05-19,71.346923828125,71.68379494202695,69.81510781292661,71.25158175738126,32914300
2021-05-20,70.62234497070312,71.25159499564532,70.04393985687844,70.99735104285755,20951000
2021-05-21,69.53544616699219,70.7113188133544,68.96339857302428,70.62233417088153,27775000
2021-05-24,69.77696990966797,70.00578892984726,68.33414344565307,68.64558967061419,19332500
2021-05-25,68.0417709350586,70.48250090951633,67.87015422945802,70.09478002566247,23310100
2021-05-26,70.0439224243164,70.12019704595949,67.39344115077944,67.60955015411876,28241800
2021-05-27,70.54605865478516,71.24522577226513,69.77061690930219,70.4252965554045,55448700
2021-05-28,70.92742919921875,71.66473612918735,69.54816227080825,70.62234035525225,25153500
2021-05-31,72.95500946044922,73.02492665555465,71.50582550608051,71.50582550608051,17812600
2021-06-01,71.95076751708984,75.00168547618004,71.95076751708984,74.36607797214462,31468400
2021-06-02,72.96772003173828,73.539762722707,72.14142860142967,72.59906663364374,20338300
2021-06-04,71.76007843017578,72.95501862973694,71.43591728933589,72.77704932866398,18455100
2021-06-07,71.06090545654297,71.60117074776807,70.36173347452292,71.3151445234964,22746100
2021-06-08,69.865966796875,71.67744698320149,69.72613238787791,71.49312509785055,22676500
2021-06-09,71.31513977050781,72.03973173149133,69.40831779964611,69.91680559826219,22517600
2021-06-10,71.07997131347656,72.05880721713487,70.57784092365382,71.32785779272712,30750900
2021-06-11,72.67534637451172,72.94230516278603,71.83634481680562,72.04609641855703,18359200
2021-06-14,72.28128814697266,73.27283432909458,71.89992460379504,73.037662649607,19212700
2021-06-15,70.87022399902344,72.37025782766422,70.711322151492,72.31305064091714,20587900
2021-06-16,68.7409439086914,70.95285502967282,68.6646692720266,70.8702278102608,38217700
2021-06-17,67.31082153320312,69.38290291968023,66.67521416244446,68.44220187726566,33680600
2021-06-18,69.3384017944336,69.3384017944336,67.7048911387054,68.01634222411248,59819400
2021-06-21,69.98673248291016,70.35538594548952,68.09897769447066,68.48669860351109,22673600
2021-06-22,70.80667114257812,71.23888440403171,70.03122927503199,70.35539043344718,18576100
2021-06-23,71.86812591552734,72.61814281427696,71.28972572415655,71.44862756838911,29491400
2021-06-24,71.96513366699219,72.5419951075377,71.47253116386379,72.41236521227084,23136700
2021-06-25,72.85311126708984,73.87072123954158,72.20495192297884,72.3345818137757,26139200
2021-06-28,71.6864242553711,73.69571728315397,71.30401260645016,73.39756457084354,18866400
2021-06-29,72.9244155883789,73.27442225831336,71.68642875888496,71.68642875888496,19589500
2021-06-30,73.40406036376953,74.07166383017233,72.3864501883172,72.48367509834169,18903100
2021-07-01,72.12718963623047,74.12352211812612,71.79014886613628,73.5077725603318,22129200
2021-07-02,73.6179428100586,73.64386977839958,72.32162406339117,72.59384981337607,19688800
2021-07-05,73.35220336914062,73.86424992525225,72.77534185739574,73.82536194088514,13732900
2021-07-06,73.7410888671875,74.1170224861461,73.02811455385937,73.56608801425907,19028000
2021-07-07,73.95499420166016,74.91427238872592,73.89017924396778,74.4151868298596,21460000
2021-07-08,73.6697998046875,74.22073430587709,72.26977312654269,72.60681383883842,21824500
2021-07-12,74.58369445800781,75.38093261564366,74.53832350237411,74.73925131374287,22333300
2021-07-13,75.02445983886719,75.128167729338,74.44111531762985,74.6031551876922,12698500
2021-07-14,74.6161117553711,75.46519898521132,74.17536316647141,75.35501307425234,19483600
2021-07-15,74.84944915771484,75.29019774439584,74.2142507743855,74.5318474935183,18236100
2021-07-16,73.50128173828125,75.10223635180803,73.24201697237507,74.75870769357047,19576800
2021-07-19,72.69755554199219,72.69755554199219,71.4336418342417,72.5938476716879,18644300
2021-07-20,73.30682373046875,73.31978968709947,71.433643547477,72.69755728554068,13066600
2021-07-21,74.14942932128906,74.45406500162656,72.91792558899559,73.08644840164122,19607100
2021-07-22,74.34387969970703,74.34387969970703,73.04108289247857,73.68275930089436,12083800
2021-07-23,73.96796417236328,74.20778002333945,73.1123938272494,73.64388442125856,13163300
2021-07-26,75.57537841796875,75.73741825374702,74.17535680827751,74.17535680827751,16419900
2021-07-27,74.00685119628906,75.21891122985936,73.81888434968846,74.9920514509888,22106500
2021-07-28,76.02908325195312,76.22352806310968,74.70035478960108,74.86239460476291,25209200
2021-07-29,74.90779113769531,76.19762712227033,74.3763005602525,75.42632070132632,30576800
2021-07-30,70.49382019042969,73.57257744794721,70.49382019042969,73.57257744794721,41956700
2021-08-02,70.60400390625,72.18551443063876,70.60400390625,71.88087872027891,23109400
2021-08-03,73.0086669921875,73.26144873686331,70.93455910124143,71.15493090118926,36641400
2021-08-04,72.93090057373047,73.40405915737226,72.34756101329944,72.59385982892445,18828200
2021-08-05,70.70122528076172,71.29104773614836,69.93639702620399,71.06419294561503,32215200
2021-08-06,71.10308074951172,71.87439198048054,70.97345085383151,71.20030564380365,19273100
2021-08-09,70.65585327148438,70.94104002745621,69.79380013521924,70.1308408268454,21502300
2021-08-10,71.33641815185547,71.77716671799625,70.54566293509727,70.61696086087471,17440500
2021-08-11,70.82437133789062,71.6216095292935,70.81789330471378,71.42068170941444,14680600
2021-08-12,70.77899932861328,71.28456777751398,70.53918353298266,70.77899932861328,14849500
2021-08-13,70.19567108154297,71.23272522240666,69.97529429501081,71.10309036413356,11855200
2021-08-16,70.5197525024414,70.58456746060172,68.65305005901276,69.50862036389611,21856700
2021-08-17,69.3530502319336,70.8567797214029,68.48451907929496,70.07250750377649,23402600
2021-08-18,67.02616882324219,68.53637653223652,67.02616882324219,68.53637653223652,35379200
2021-08-19,63.20201873779297,64.99741793688354,63.06590586956416,63.947402969100295,60456900
2021-08-20,63.227943420410156,64.23258739581918,63.15664549985726,63.25386544146289,31351100
2021-08-23,62.35293197631836,63.47424990829002,62.32700995210987,63.23442915131959,19773500
2021-08-24,64.62797546386719,65.63910258116941,64.23259782029359,64.41408166749511,29779200
2021-08-25,64.49185180664062,65.11408415528707,63.876102435758256,64.8742634286477,15088600
2021-08-26,63.668701171875,64.6863112501978,63.668701171875,64.48537846997547,18032300
2021-08-27,65.26316833496094,65.46409615658557,64.1029624730356,64.17426039910825,19572800
2021-08-30,64.84835052490234,65.87892160643946,64.78353062827469,65.34743109151398,13031600
2021-08-31,63.96036148071289,64.33629507069067,63.32516317540343,64.1677722639656,20433600
2021-09-01,64.07054901123047,64.55018553253262,62.04181208127862,63.10479299068518,20847500
2021-09-02,63.86962890625,64.81594105220452,63.4612902578441,64.0187028014343,24448600
2021-09-03,63.91499710083008,65.38631672320571,63.85018215159595,64.91964612168181,38716500
2021-09-06,62.91035461425781,63.227956305101415,62.32701506549758,62.80016869460881,11916100
2021-09-08,61.601070404052734,62.696461380202,61.38069363506463,62.52793855039508,22635100
2021-09-09,61.38068771362305,62.041813011744274,60.38900471150454,61.67884536261942,28997700
2021-09-10,61.45199966430664,62.34646292534539,61.45199966430664,61.90571427434405,18022000
2021-09-13,61.41958236694336,61.575139228798335,60.88809188929732,61.380689442682,18832800
2021-09-14,60.98531723022461,61.95107832292426,60.32419680008044,61.672369575545154,25571600
2021-09-15,59.46214294433594,61.21217632000926,59.462142944335945,60.84920368742672,35084400
2021-09-16,56.99265670776367,58.613055221068606,56.98617372909258,58.613055221068606,39726500
2021-09-17,55.83893966674805,57.550080282277214,55.145409227462096,57.226000545319955,74648800
2021-09-20,53.63519287109375,54.406504175769236,52.59165579243774,53.66760282064267,49636100
2021-09-21,54.52317428588867,54.899103005686605,53.47963718398157,54.899103005686605,32380300
2021-09-22,56.46116256713867,57.997302039320374,56.072267937933944,57.102838952579646,62161000
2021-09-23,56.45918273925781,57.48232573825505,55.53620220391993,56.66666953655969,47485400
2021-09-24,55.58628463745117,56.37332063129571,55.09259599150897,56.015576501480716,26631600
2021-09-27,56.38048553466797,56.75969349599142,54.73486010614927,56.23738458594201,38386300
2021-09-28,53.55430603027344,55.665000100575746,53.34681373774413,55.436044029292255,35896000
2021-09-29,54.23402404785156,54.94951246294858,53.554306778263346,54.21255481005419,39704900
2021-09-30,54.54883575439453,56.05136034855835,54.18394058953963,55.37880494395258,39151000
2021-10-01,54.52021026611328,55.31440277392909,54.14815872473448,54.91373104340685,23191700
2021-10-04,54.012210845947266,55.09259971954471,53.97643970579052,54.79924689304939,25090000
2021-10-05,53.6258544921875,54.44866726074789,53.6258544921875,54.36996309844034,21889400
2021-10-06,55.13552474975586,55.28577663252506,52.88889200193439,52.989059923780516,27318400
2021-10-07,56.78116226196289,57.50380710497151,55.600605260288724,56.05136100620351,33115300
2021-10-08,57.13174057006836,58.555560781219874,56.94571208066774,58.28367718805174,37172600
2021-10-11,58.39816665649414,59.45708645849507,57.7685333549054,58.598502540183866,28327900
2021-10-13,56.66667556762695,57.811461303330894,56.645211790362524,57.811461303330894,32052800
2021-10-14,56.66667556762695,57.41078411233734,56.61659160109563,57.23191202347646,24030000
2021-10-15,57.72560501098633,57.91878447941704,56.73823297249191,56.87417205814932,26927200
2021-10-18,57.181827545166016,57.525264354552014,56.15152803449381,57.1746765919705,20912800
2021-10-19,56.52357864379883,57.410782653557305,56.387634112921106,57.038731120027236,20804500
2021-10-20,54.85649490356445,56.072828471796335,54.577454861284814,56.072828471796335,27576600
2021-10-21,53.77610397338867,53.77610397338867,52.194870005371676,53.303879068824116,37556500
2021-10-22,54.43435287475586,55.16414856170969,53.40404794376909,53.425511720040866,35142600
2021-10-25,55.09259796142578,55.50042606564768,54.641842306888655,55.23569343497148,17950000
2021-10-26,54.50590133666992,55.142685515293486,54.42719718346991,55.099757962181755,16674100
2021-10-27,53.26811218261719,54.89943041141031,53.26811218261719,54.362814081328565,20087300
2021-10-28,52.73149108886719,53.43267209867774,52.6241721995407,53.26810737047198,22719000
2021-10-29,51.236122131347656,52.34513127793248,50.81398115846471,52.24495788502939,30268500
2021-11-01,51.744117736816406,52.13048210447327,50.90699766959801,51.515161681028225,19649600
2021-11-03,47.816097259521484,50.72813520538168,47.65868891778677,50.513486474153616,77316900
2021-11-04,47.27231979370117,48.381329030606736,46.9503521874994,47.85902008102544,30122100
2021-11-05,45.869964599609375,47.694462316025565,45.79126043403888,47.529897571993544,35954600
2021-11-08,48.36701202392578,48.760532805257604,46.0273674895559,46.077451456385134,27722000
2021-11-09,47.17930603027344,48.15237067421473,46.67130993007137,48.116594071333566,20961500
2021-11-10,47.000431060791016,47.42256656352421,46.07745044204799,46.22770233922808,22492600
2021-11-11,48.66036605834961,49.554726529785825,48.367013203521836,48.9823336445694,28795100
2021-11-12,48.867862701416016,49.79083798656667,47.94488195752176,48.06651368238737,24542500
2021-11-16,47.45834732055664,48.70329561961035,47.35817938033067,48.653211649497365,17207900
2021-11-17,46.506744384765625,48.4457172263736,46.506744384765625,47.930564722866535,25487600
2021-11-18,44.59639358520508,46.25632646613735,44.25295674902381,45.9415098211998,51343900
2021-11-19,45.812721252441406,46.36365037582049,44.939827262817914,45.268951270862374,26849500
2021-11-22,48.3598518371582,49.383000330016216,46.61406408770433,46.900260500993625,44693500
2021-11-23,49.633426666259766,51.49369520436408,49.51894591499541,50.520630653587794,30391600
2021-11-24,50.78536605834961,50.78536605834961,49.73359729857346,50.162889221672735,20764100
2021-11-25,50.441932678222656,51.00716917463066,49.94109297697168,51.00716917463066,17199200
2021-11-26,49.111122131347656,49.62627464007573,48.29546581210926,48.29546581210926,22664200
2021-11-29,49.72643280029297,50.51346877444847,49.483169418300676,50.28451275544428,18164000
2021-11-30,50.04841232299805,51.12164494286571,49.146900852604446,49.36870051391254,42668700
2021-12-01,50.248748779296875,51.47938414510216,50.0627202814891,51.014321088697,28194700
2021-12-02,52.581241607666016,52.63132557790694,50.162892752292926,50.778213220249135,24888400
2021-12-03,51.42215347290039,53.18940524242104,50.79967659733476,52.295044738946835,34451500
2021-12-06,54.212562561035156,54.369970908260726,51.48655305656521,52.13765022759023,28848800
2021-12-07,54.613224029541016,57.10312029222672,54.448659316342614,56.008424050981915,37125100
2021-12-08,54.205406188964844,55.08545392051132,53.64732607457075,55.08545392051132,24281000
2021-12-09,53.790409088134766,54.34133266167699,53.2681002420883,53.58291683196521,16925200
2021-12-10,54.126686096191406,54.52020135039026,53.54713691361102,54.019361769140076,16827100
2021-12-13,55.707916259765625,56.330393009989464,55.37163590477374,55.450340049931086,31699100
2021-12-14,55.70076370239258,56.44487219797998,55.25716444489769,56.18013955879499,21063500
2021-12-15,55.385963439941406,55.93688714365166,54.52021761322811,55.8653393905228,22112200
2021-12-16,57.55387878417969,57.568186147881875,56.13720959299918,56.52357391786659,30125700
2021-12-17,56.64521026611328,57.718442770399214,56.57366252424278,57.16751915337927,38744500
2021-12-20,56.0084228515625,56.45202755954929,55.29293455666008,55.80808700238862,19195400
2021-12-21,57.48233413696289,57.51811073965182,56.63090667214673,57.09597521338694,19590300
2021-12-22,57.181827545166016,57.34639226729205,56.223075777649214,57.16036376809368,18655600
2021-12-23,56.63091278076172,57.282004441734884,56.38049291115665,57.203300274324185,13121200
2021-12-27,56.4878044128418,56.845548596479155,55.99412115136751,56.430569492104524,11371400
2021-12-28,55.12838363647461,56.18730341605346,54.784946801176176,56.172996049840044,18923700
2021-12-29,55.271480560302734,55.79378950983945,54.627539889210716,54.64900366845654,12113500
2021-12-30,55.77946853637695,56.509269676588055,55.52904871718398,55.8009323124874,26568500
2022-01-03,55.80808639526367,57.21759919428642,55.80808639526367,56.52357468238243,18557200
2022-01-04,55.14984130859375,56.57366154450757,55.02105319196006,56.1729898299773,18178700
2022-01-05,55.672142028808594,56.294618805481086,55.18560977386447,55.35733089354529,22039000
2022-01-06,56.79546356201172,57.48948813862733,56.02989124176154,56.2660037086243,22044100
2022-01-07,60.101016998291016,60.101016998291016,57.08881192044958,57.52526021868419,35213100
2022-01-10,59.38553237915039,60.29420017153873,58.88469272330529,59.02063179632448,25056700
2022-01-11,60.51601028442383,60.92383845476368,59.60733695799112,59.7289741348417,28418800
2022-01-12,61.174251556396484,61.94698025457552,60.76642343103688,61.88258346702259,27335400
2022-01-13,60.24412536621094,60.981083055786016,59.88638114085637,60.70203753796528,23154200
2022-01-14,60.59470748901367,60.766423157143024,59.32113915446416,59.900682946114905,21183400
2022-01-17,60.2798957824707,60.530315622756085,60.1010236881607,60.1010236881607,9688500
2022-01-18,61.75379180908203,62.16161991105271,60.44445240301347,60.51600013939137,24080200
2022-01-19,63.113224029541016,63.67846045718765,62.87711157392736,63.30640893276771,29332500
2022-01-20,62.03998947143555,63.65699454833063,61.98990550908113,63.5353628481474,22748800
2022-01-21,60.75211715698242,62.05430570858855,60.344283565559216,61.86827721300402,32752300
2022-01-24,60.00801467895508,60.072406015408355,58.72728977497639,59.886377501082194,29040100
2022-01-25,60.14395523071289,60.85229270142855,59.42131585209449,60.14395523071289,22490500
2022-01-26,60.315673828125,61.9326736690856,59.97223699698472,61.460454167353866,25806800
2022-01-27,60.45161056518555,61.14563515418184,59.57871388454044,60.81651116059718,20994900
2022-01-28,59.857749938964844,61.78240962993061,59.263893378154584,61.23148607629723,28453000
2022-01-31,57.86153793334961,59.34259842297789,57.8615379333496,59.34259842297789,31397700
2022-02-01,61.03832244873047,61.052635275688225,58.219301458644054,58.31231299889319,24131300
2022-02-02,61.38175582885742,61.739500059967156,60.616183392632344,61.17426351976453,17489000
2022-02-03,61.35313415527344,62.0900863801827,61.04547390559112,61.74665498349859,19179400
2022-02-04,62.96297836303711,63.084610079321884,61.210033989836205,61.353129484436735,24535400
2022-02-07,64.4869613647461,64.56566551792491,63.07029752501285,63.07029752501285,24915800
2022-02-08,65.38848876953125,65.45288556834232,64.03621604067898,64.71592788219431,26598600
2022-02-09,65.40280151367188,65.68184157110272,63.9145842348782,64.39396018392674,24815300
2022-02-10,67.16289520263672,67.59934354468258,65.84639376435688,66.14689756941509,47888900
