Date,Close,High,Low,Open,Volume,SMA_7,SMA_21,SMA_50,EMA_12,EMA_26,RSI,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,BB_Middle,Volatility,Daily_Return
2021-01-18,57.36006164550781,58.16897892885879,56.89782717524105,57.11069892342391,22667600,59.52181461879185,56.08804684593564,49.50885429382324,57.84119799782549,55.14750944278649,62.30958968997132,2.693688555038996,3.0637667424702797,-0.37007818743128373,63.393729719618115,49.25181356956646,56.32277164459229,3.535479037512915,0.008123871763627166
2021-01-19,57.20801162719727,57.51819883638992,55.8942854804655,57.47562448534436,27155400,58.831930433000835,56.36492592947824,49.857793464660645,57.74378471003653,55.300139234224325,61.871247649920846,2.443645475812204,2.9397424891386645,-0.4960970133264606,63.39856142112137,49.72381673744796,56.56118907928467,3.4186861709183543,-0.0026507994229544307
2021-01-20,56.14973449707031,57.864880019921486,55.24350632626854,57.77973131341697,20480000,57.99260384695871,56.54159600394113,50.18556709289551,57.49854621573403,55.36307221665736,58.770452451318455,2.135473999076673,2.7788887911262665,-0.6434147920495934,63.35515843339852,50.07862109235831,56.71688976287842,3.319134335260053,-0.01849875742969964
2021-01-21,56.78227615356445,58.44876409640501,56.04026195295648,56.13757742069512,25983400,57.48605455671038,56.72000340053013,50.52599155426025,57.3883508215541,55.46819843420603,59.66003139086549,1.9201523873480681,2.607141510370627,-0.6869891230225589,63.33824845901197,50.433694061129636,56.885971260070804,3.226138599470583,0.011265265315317574
2021-01-22,56.66671752929688,57.05597013576755,55.34082438842578,55.94903216606835,25814300,57.22105080740793,56.87553060622442,50.86410484313965,57.277330315052986,55.556977626434985,53.19388214125056,1.720352688618,2.4297837460201017,-0.7094310574021017,63.244041612809845,50.911679670149134,57.07786064147949,3.0830904856651777,-0.0020351178588728924
2021-01-26,55.80305862426758,57.26884146504566,55.56585798335227,56.55723490204304,24921600,56.69538443429129,57.01715578351702,51.18494495391846,57.050519285701384,55.57520584849666,47.65478128174255,1.4753134372047256,2.2388896842570265,-0.7635762470523009,63.10287997962439,51.3453892922262,57.224134635925296,2.939372671849547,-0.015241025820540766
2021-01-27,54.25212097167969,55.45637417033196,53.64391331665971,54.97588956603544,32419700,56.317425864083425,57.08261017572312,51.47476631164551,56.619996468159584,55.47719956132503,36.902521613867414,1.1427969068345547,2.0196711287725324,-0.8768742219379777,63.0144063444339,51.545773175219416,57.28008975982666,2.8671582923036207,-0.027793058137379978
2021-01-28,55.40771484375,55.55976675311279,53.5830919313965,53.643911767090415,35900800,56.03851917811802,57.190929049537296,51.78769954681397,56.43349160286581,55.472052545208356,24.24244082259608,0.9614390576574507,1.808024714549516,-0.8465856568920653,62.8625702443152,51.92811960553832,57.39534492492676,2.7336126596942205,0.02130043676400306
2021-01-29,53.49187088012695,55.25567432023141,53.39456005101628,54.732615273022695,31481600,55.50764192853655,57.20946520850772,52.06231590270996,55.980934568598286,55.32537242186899,21.454710601545386,0.6555621467292951,1.577532200985472,-0.9219700542561768,62.802398926782125,52.041813414526466,57.422106170654295,2.6901463780639157,-0.03457720588235291
2021-02-01,55.5111083984375,55.5111083984375,53.875033027636434,54.744770124930845,27135500,55.41640962873186,57.33110627673921,52.37731700897217,55.90865361934278,55.33913064235555,30.813307669921784,0.5695229769872299,1.3759303561858236,-0.8064073791985937,62.625992281118705,52.45055496009223,57.538273620605466,2.5438593302566193,0.037748493090390856
2021-02-02,53.31549453735352,55.091460085171285,53.22426244518503,54.84817605280764,34426700,54.92115511213031,57.33718890235538,52.64840583801269,55.509706068267505,55.18923167161466,29.933874013513375,0.32047439665284827,1.1648391642792284,-0.8443647676263801,62.79052833075624,52.05490051751037,57.422714424133304,2.683906953311468,-0.039552693585663934
2021-02-03,55.0002326965332,55.60235713192678,53.8872112854592,54.03926323865759,34346400,54.68308585030692,57.30735815139044,52.93377708435059,55.43132554953915,55.17523174753455,39.85281273172507,0.2560938020045995,0.9830900918243026,-0.7269962898197031,62.809693000566156,51.87942710136255,57.344560050964354,2.7325664748009015,0.0315994097738197
2021-02-04,54.3068733215332,56.48425829114333,54.1852289811807,55.92470360603604,29939700,54.46934509277344,57.19990830194382,53.21160659790039,55.2583328990767,55.11090890116408,34.8522353374084,0.14742399791261818,0.8159568730419657,-0.6685328751293476,62.74163246606972,51.53634070897911,57.138986587524414,2.8013229392726506,-0.01260648075482973
2021-02-05,56.374778747558594,56.42343184175319,54.465006752776304,54.860338084488525,27114800,54.772581917899,57.10259573800223,53.51534576416016,55.430093798843146,55.20452888978589,48.42145544996492,0.22556490905725468,0.6978784802450236,-0.47231357118776895,61.914772258926675,51.77749725706454,56.84613475799561,2.5343187504655336,0.03807815290307737
2021-02-08,57.17760848999024,57.72499636061838,56.22880130081593,56.54507191062624,28164400,55.02542386736189,56.86191922142392,53.79171524047852,55.698942212865774,55.35068293424548,49.460457827405634,0.34825927862029715,0.6279546399200784,-0.27969536129978123,61.05203634315856,52.154273929058235,56.6031551361084,2.2244406035250823,0.014240938239893586
2021-02-09,57.32356262207031,57.91352469865875,56.14972184377473,57.53643434036113,32303400,55.57280840192522,56.637460254487536,54.02830780029297,55.94888381428186,55.496822170380646,50.34182538434054,0.4520616439012102,0.5927760407163049,-0.14071439681509468,60.03964465992075,52.696519814566564,56.368082237243655,1.8357812113385465,0.0025526449240287352
2021-02-10,57.59726333618164,58.18722550667453,57.40263707130053,57.57293911329565,40318300,55.87083053588867,56.42661467052641,54.261859283447265,56.202480663804906,55.65241040488442,54.490557499362744,0.5500702589204849,0.5842348843571409,-0.03416462543665599,59.45930894904849,53.00376974052671,56.2315393447876,1.6138848021304473,0.004774663359913944
2021-02-11,56.62413787841797,58.06559184720609,56.62413787841797,58.06559184720609,19775900,56.34349387032645,56.25023451305571,54.46293258666992,56.26735100451461,55.72439021773876,49.51957186905839,0.5429607867758506,0.5759800648408828,-0.03301927806503224,59.18769548506176,53.085622614913824,56.13665904998779,1.5255182175369841,-0.016895341920739715
2021-02-12,57.104618072509766,57.25666999082837,56.07674561979408,56.63630020580128,14760700,56.644120352608816,56.182752336774556,54.650868606567386,56.39616132266771,55.826629318092166,51.301495246191465,0.5695320045755423,0.5746904527878147,-0.005158448212272404,58.68035800699954,53.35514957661863,56.017753791809085,1.331302107595227,0.008485430632488855
2021-02-17,58.600807189941406,58.825845694929306,57.895288716347686,58.39401881259269,29262900,57.257539476667134,56.14075633457729,54.874080657958984,56.735337609940586,56.03212397526619,58.013941432173254,0.7032136346743982,0.6003950891651314,0.10281854550926683,58.98396831827795,53.22183688802088,56.10290260314942,1.440532857564268,0.02620084273275114
2021-02-18,59.23944091796875,59.847648720739976,58.4001111803798,59.21511204902703,33088500,57.666776929582866,56.25226157052176,55.07053207397461,57.12058427271415,56.26970300805897,65.07362046089403,0.8508812646551789,0.6504923242631409,0.20038894039203803,59.35942828665597,53.03431484688895,56.19687156677246,1.5812783599417548,0.01089803636931741
2021-02-19,59.464473724365234,60.1213392527489,58.58865766011086,59.123878846058375,24966600,57.99347196306501,56.352471669514976,55.28863548278809,57.48118264989124,56.50635269074832,62.991902043632656,0.9748299591429159,0.715359851239096,0.25947010790381997,59.77101849381197,52.84837084944974,56.30969467163086,1.7306619110905581,0.003798699023984664
2021-02-22,57.99261474609375,59.9206324230669,57.19586398626579,58.69205466759324,50160600,58.089050837925505,56.38983372279576,55.488006134033206,57.55986451084547,56.61644617632946,64.835668082446,0.9434183345160108,0.760971547894479,0.1824467866215318,59.9424435892379,52.86123377892616,56.40183868408203,1.7703024525779336,-0.024751904558913074
2021-02-23,58.96573638916016,59.20902040435026,56.75794404386808,58.74678123951472,35756200,58.284546988351,56.52392905099051,55.67010345458984,57.77615249212466,56.79046767357618,62.2308988855095,0.9856848185484779,0.8059142020252787,0.17977061652319914,60.231110974173816,52.79091241754982,56.51101169586182,1.8600496391559977,0.01678009600579289
2021-02-24,59.5617790222168,59.732076432275,58.30278929470772,59.07521101611643,21856100,58.704210008893696,56.65628633045015,55.852322540283204,58.050864265984984,56.99574999569771,74.93930526845499,1.0551142702872767,0.8557542156776784,0.19936005460959827,60.61874547919993,52.6927840618157,56.655764770507815,1.9814903543460565,0.010108287788062054
2021-02-25,58.2115592956543,60.18215097435813,57.79189449138848,60.03009904704519,24471000,58.862344469342915,56.72985022408621,56.00814544677734,58.0755865782418,57.085809943842634,63.17364238700773,0.9897766343991634,0.8825586994219754,0.10721793497718801,60.77627194853366,52.776107659620635,56.77618980407715,2.000041072228256,-0.022669230985509436
2021-02-26,57.487789154052734,59.42188980519976,57.18368530727023,58.722454669805145,42856000,58.703341892787385,56.81007548740932,56.15192573547363,57.985156205289634,57.11558618163597,63.016413464198145,0.8695700236536652,0.8799609642683134,-0.01039094061464818,60.76626386531618,53.109682561075424,56.937973213195804,1.9141453260601904,-0.012433443638325548
2021-03-01,59.95103073120117,60.41326986649584,57.998684638514185,58.38793718183927,32798000,58.80499758039202,57.08145214262463,56.31699317932129,58.28759844004525,57.325619111233394,64.17549989612117,0.9619793288118572,0.8963646371770222,0.06561469163483502,61.14719965431303,53.183078360823686,57.16513900756836,1.9910303233723359,0.04284808327813017
2021-03-02,61.793907165527344,62.14666877814842,57.74324591799605,59.30025629058983,47565800,59.13777378627232,57.38555653889974,56.52062118530274,58.827030551657884,57.656603411551465,66.90425909075287,1.170427140106419,0.9511771377629017,0.21925000234351733,61.67918134792885,53.48130029574791,57.58024082183838,2.0494702630452375,0.030739695579029558
2021-03-03,61.03364944458008,63.25360875688765,60.60790585712694,62.03719320387058,41473300,59.57220731462751,57.74468885149275,56.724979095458984,59.16651038133822,57.90675496955358,63.000923694295956,1.2597554117846386,1.012892792567249,0.2468626192173895,62.10956575395235,53.60316999433866,57.856367874145505,2.1265989399034235,-0.012303117828603494
2021-03-04,60.12741088867188,61.72699539722976,59.31241019439747,60.455843588729664,48492500,59.73816081455776,57.96451277959915,56.89965629577637,59.31434122862032,58.07124800059938,58.489807694424655,1.243093228020939,1.058932879657987,0.18416034836295192,61.98458990199535,54.4093374814275,58.196963691711424,1.8938131051419642,-0.014848179064420486
2021-03-05,63.6942138671875,63.94210035315983,59.70260036565429,60.20473076909294,46503300,60.32850864955357,58.45873750959124,57.124747314453124,59.988167788399885,58.48776399071702,70.20626024280074,1.5004037976828641,1.1472270632629626,0.3531767344199015,62.84606009052512,54.41726540996316,58.63166275024414,2.107198670140492,0.05932074782198238
2021-03-08,63.35098648071289,64.78746051912948,62.861570931187046,63.05225023584799,39677300,61.06271253313337,58.85639245169504,57.33105262756348,60.505524510294194,58.848002693679675,67.99326969905289,1.6575218166145191,1.249286013933274,0.40823580268124515,63.2852178706564,54.882518945749844,59.083868408203124,2.100674731226641,-0.005388674506451863
2021-03-09,62.71537399291992,63.12216229556403,60.94202896297183,61.971714581770456,40537000,61.80951036725725,59.25679724557059,57.51734718322754,60.84550135377508,59.13447464177155,62.47069941934153,1.7110267120035303,1.3416341535473253,0.369392558456205,63.69734372271212,55.10445261823027,59.400898170471194,2.1482227761204618,-0.010033190059107966
2021-03-10,61.7492561340332,62.18782191590523,60.84033741319795,61.97171774067834,31311800,62.06639971051897,59.51272474016462,57.69575370788574,60.98454055073787,59.328162159716854,57.45884576551764,1.6563783910210148,1.4045830010420632,0.25179538997895157,63.91431625752927,55.34464484781741,59.62948055267334,2.1424178524279656,-0.015404801046004835
2021-03-11,63.37004852294922,63.62429242345164,62.42299496410927,62.91876790297449,26203200,62.29156276157924,59.807602836972194,57.905603103637695,61.35154177723192,59.62756114958592,60.71771708333064,1.7239806276460001,1.4684625263628506,0.25551810128314956,64.38165930976646,55.48195038566812,59.93180484771729,2.224927231024584,0.026247966216757623
2021-03-12,61.90816879272461,63.2048086185692,61.46959808491388,62.92513977888699,21115500,62.41649409702846,60.02591741652716,58.08110610961914,61.43717670269234,59.79649504907768,60.75099058486141,1.6406816536146636,1.5029063518132133,0.13777530180145026,64.5383087154425,55.756391525646364,60.14735012054443,2.195479297449034,-0.023068938154516272
2021-03-15,61.53950500488281,61.87637613309936,60.8657627484497,61.33611084165964,20059000,62.61822182791574,60.21364321027483,58.249843978881835,61.45291951841396,59.92560689765583,57.309457362997364,1.5273126207581242,1.5077876056021957,0.019525015155928527,64.49445296019302,56.29178399354233,60.39311847686768,2.050667241662672,-0.0059550103812006094
2021-03-16,61.34246444702149,62.18781850591913,61.03101336549698,61.679335554226434,19174300,62.28225762503488,60.43832542782738,58.41756034851074,61.43592643050742,60.03055930871996,55.17438308144028,1.4053671217874637,1.4873035088392494,-0.08193638705178574,64.41879582945539,56.79122576173112,60.60501079559326,1.906892516931068,-0.0032018547735424008
2021-03-17,62.22596740722656,62.36580181555805,61.05644723242669,61.27255627692983,21424300,62.12154061453683,60.68219920567104,58.59832450866699,61.55747119615652,60.19318213083156,61.99044868658618,1.3642890653249609,1.4627006201363917,-0.09841155481143082,64.54314660493431,57.02939100798074,60.78626880645752,1.8784388992383898,0.014402795325709539
2021-03-18,61.1200065612793,62.46113364040775,60.71957081767802,62.09883763623954,19156100,61.89363098144531,60.80216108049665,58.70819107055664,61.49016894463695,60.26183579234621,60.6067391098023,1.2283331522907375,1.4158271265672608,-0.18749397427652337,64.56765812702417,57.19293605022192,60.880297088623045,1.843680519200564,-0.017773300955041926
2021-03-19,60.24285888671875,61.12000006090091,59.39114743565363,61.08186032552418,38643000,61.678431374686106,60.84994288853237,58.78178184509277,61.29827508957261,60.26043009563307,50.939192442558394,1.0378449939395438,1.3402307000417175,-0.30238570610217375,64.5597911067458,57.278641586735645,60.919216346740725,1.8202873800025388,-0.014351236590282701
2021-03-22,59.24496078491211,59.64539167151178,58.38053439698012,59.441997512545385,21120800,61.08913312639509,60.83948989141555,58.79831420898437,60.982380581163305,60.18521014669078,41.32488746999306,0.7971704344725268,1.2316186469278796,-0.4344482124553528,64.44943385017064,57.514233447192645,60.98183364868164,1.7338001007444985,-0.016564587409158338
2021-03-23,57.87840270996094,59.607255447104286,57.87840270996095,59.32758666630193,20518500,60.51345225742885,60.834051223028276,58.711245956420896,60.50484552405524,60.014335521747824,39.687012874635315,0.4905100023074169,1.083396918003787,-0.5928869156963701,64.55840750410506,57.29652642533831,60.92746696472168,1.8154702696916887,-0.023066233091324717
2021-03-24,59.20684051513672,60.15389434705306,58.35512393026193,58.47589090891518,24726000,60.18021447317941,60.8455323718843,58.65463874816894,60.305152445760086,59.95452107681367,47.07191061951409,0.35063136894641644,0.9368438081923129,-0.5862124392458965,64.57209966435042,57.24734041438493,60.90972003936768,1.8311898124913724,0.022952219532263562
2021-03-25,58.75554275512695,59.29580801225599,57.5923801849545,59.13690618078868,23644400,59.81065423148019,60.80714016868954,58.58924919128418,60.06675095489345,59.86570786779984,30.408531947741253,0.20104308709360907,0.7896836639725723,-0.5886405768789632,64.52219550444387,57.351642920238746,60.93691921234131,1.792638146051282,-0.0076223922114943
2021-03-26,60.71957778930664,60.84670218651392,59.3593782596382,59.581839893126045,26712800,59.59545571463449,60.92656962076823,58.59707832336426,60.16718585249548,59.92895749161516,40.75072459415218,0.23822836088032062,0.679392603354122,-0.44116424247380137,64.30002128583133,57.896996002376675,61.098508644104,1.600756320863664,0.033427229876253906
2021-03-29,62.27682113647461,62.57555256960784,60.935689006380464,61.01831623052794,25960500,59.760714939662385,61.15461876278832,58.67217987060547,60.49174512695381,60.1028733171603,48.55230364097573,0.3888718097935069,0.621288444641999,-0.23241663484849207,64.4097693740404,58.01982695469497,61.21479816436768,1.5974856048363548,0.025646478514252946
2021-03-30,61.69839859008789,62.60731719614602,61.38695238011376,62.23231122791371,18118600,59.968649183000835,61.237826756068635,58.716493377685545,60.67738412128213,60.2210603744142,49.827705280396344,0.4563237468679304,0.5882955050871852,-0.13197175821925478,64.40163315034053,58.018412320850864,61.2100227355957,1.5958052073724183,-0.00928792664479694
2021-03-31,62.27046203613281,62.6454681002576,61.463237867013454,61.76197414144503,18792000,60.40086364746094,61.26051984514509,58.82394599914551,60.92247303125916,60.37286790491187,45.989882121315496,0.5496051263472879,0.5805574293392057,-0.03095230299191787,64.49683924074759,58.046887489599094,61.27186336517334,1.6124879377871224,0.009271933455608838
2021-04-01,61.90180587768555,62.83614955541636,61.10093917544489,62.60733049763331,17193400,60.97563552856445,61.30186062767392,58.914780883789064,61.07313962301706,60.48612256956177,49.97478421455549,0.5870170534552912,0.5818493541624228,0.005167699292868422,64.55043088726372,58.17073534198433,61.36058311462402,1.5949238863198447,-0.005920241257136527
2021-04-05,65.7154312133789,65.9887425166319,63.43360358216069,63.45267102319955,35908700,61.90543419974191,61.56795683361235,59.08492927551269,61.78733832922657,60.87347876540008,62.99948605020559,0.9138595638264917,0.6482513960952366,0.26560816773125506,65.06417132156643,57.85911664230074,61.46164398193359,1.801263669816424,0.06160765880124508
2021-04-06,64.86373138427734,66.45910232596016,64.86373138427734,65.97604423609484,22227800,62.77803257533482,61.623648143949964,59.25920921325684,62.260629568465156,61.16905303346506,60.53227838525578,1.0915765350000939,0.7369164238762081,0.35466011112388574,65.36341378360001,57.71114867062363,61.53728122711182,1.9130662782440944,-0.012960423653556874
2021-04-07,66.45909118652344,66.94215404472013,64.92728026612244,65.06711463422924,32822700,63.59796306065151,61.771653129940944,59.452745513916014,62.90654674047413,61.56090771146939,62.14432300111715,1.3456390290047366,0.8586609449019138,0.48697808410282284,66.11757577881286,57.331358394771115,61.72446708679199,2.1965543460104358,0.024595560079554657
2021-04-08,66.42096710205078,66.92945491432204,66.17943805833649,66.70063588372989,25936300,64.18998391287667,61.94810994466146,59.6478305053711,63.447226796101305,61.92091211077172,66.20041619790968,1.526314685329588,0.9921916929874488,0.5341229923421391,66.82766674791911,57.08843852246663,61.95805263519287,2.4348070563631192,-0.0005736473940887166
2021-04-09,65.46755981445312,66.52267038767019,65.42942492361858,66.10316719129248,18854800,64.72843551635742,62.125172024681454,59.8411205291748,63.75804726046312,62.18362675548886,65.89327555411975,1.5744205049742632,1.1086374553848117,0.4657830495894515,67.14624152467186,56.979614874864275,62.062928199768066,2.5416566624518966,-0.014354010927495553
2021-04-12,65.72181701660156,65.86800402720948,64.96544253353315,65.40401326395775,14787500,65.22148622785296,62.237161000569664,60.07051445007324,64.06016568448442,62.445714922978695,70.63588465862478,1.6144507615057222,1.209800116608994,0.4046506448967282,67.5921827533402,56.91503846858363,62.253610610961914,2.669286071189141,0.0038837128322646297
2021-04-13,65.83621215820312,66.28749280631234,65.37221664716162,66.03960632142558,17605600,65.7835442679269,62.424210684640066,60.27908439636231,64.33340360351806,62.69686286632865,77.55278648615237,1.6365407371894136,1.2951482407250778,0.3413924964643358,68.02729243886908,56.90959949838678,62.46844596862793,2.7794232351205763,0.001740596148957163
2021-04-14,68.0099868774414,68.50575983766946,65.95697299034659,66.0840973707251,38030200,66.11133793422154,62.73232886904762,60.56944671630859,64.89903179950628,63.09042760789256,78.79411902691837,1.8086041916137177,1.3978394309028057,0.41076476071091195,68.85416787926992,56.749476301027926,62.801822090148924,3.0261728945604998,0.033017918983776706
2021-04-15,68.7790756225586,69.8405388082459,68.35957726354607,69.0651018598531,19378200,66.67067282540458,63.08645321073986,60.83480606079102,65.4959616184374,63.511808942312264,82.11815813823864,1.9841526761251416,1.515102079947273,0.4690505961778686,69.73482645266745,56.524128549163606,63.12947750091553,3.302674475875959,0.011308467776991904
2021-04-16,69.07145690917969,69.3511257247094,68.32779739439357,69.05238946253898,17401500,67.04386792864118,63.412428901309056,61.14992530822754,66.04603781701314,63.92363471763578,79.97265300612952,2.1224030993773653,1.6365622838332916,0.48584081554407366,70.5660897685768,56.4880102680443,63.52705001831055,3.5195198751331245,0.004251020880617906
2021-04-19,68.47398376464844,69.84053572394056,68.4167765799961,69.28120298685864,23297500,67.337156023298,63.762618291945685,61.41940032958984,66.41956796280319,64.26069761000709,73.88534732173129,2.1588703527961,1.7410238976258534,0.41784645517024677,71.13000542541378,56.74720709900028,63.93860626220703,3.5956995816033754,-0.008650073000730951
2021-04-20,67.47607421875,68.86805092726931,66.75147742548242,68.61380703393142,20895800,67.62408665248326,64.1070571172805,61.68278434753418,66.582107386795,64.49887365509916,71.57102209851115,2.0832337316958416,1.8094658644398511,0.27376786725599045,71.35012981955028,57.350194048247594,64.35016193389893,3.499983942825669,-0.014573557591279429
2021-04-22,67.52058410644531,68.16254416378172,66.31928151905596,68.16254416378172,19799100,67.8810533796038,64.5011344183059,61.90570045471191,66.72648842058736,64.72270405890258,70.40520769518626,2.0037843616847795,1.8483295638888368,0.15545479779594262,71.26028846998385,58.40425353746246,64.83227100372315,3.214008733130347,0.0006596395568452262
2021-04-23,68.63924407958984,68.70916128388824,67.66676550073004,68.10533617327457,12795400,68.28148651123047,65.01355543590728,62.134933166503906,67.02075852197235,65.01281813450905,74.74331066687252,2.0079403874633073,1.880251728603731,0.12768865885957625,71.36787032655036,59.23991203734124,65.3038911819458,3.0319895723022787,0.016567688030971084
2021-04-26,69.00788879394531,70.35537810213555,68.74093487465171,69.8850251784668,16807500,68.42404392787388,65.48027202061245,62.368619689941404,67.32647087150666,65.30874929446729,66.18760788950314,2.0177215770393673,1.9077456982908585,0.10997587874850878,71.25031021186471,60.382706755908735,65.81650848388672,2.7169008639889944,0.005370757200181542
2021-04-27,69.99309539794922,70.29818426382552,68.97611958022799,69.20493865428526,24113300,68.59747532435826,66.01539357503255,62.61653633117676,67.73672079865166,65.6557378947252,74.89211083630764,2.0809829039264542,1.9423931394179776,0.1385897645084766,71.45938822700731,61.10098050163037,66.28018436431884,2.589601931344236,0.014276724316921063
2021-04-28,71.1371841430664,71.46134529810519,69.49096318673408,70.27275762916295,20570600,68.89257921491351,66.51147006806873,62.90679725646973,68.2598690054847,66.0617709501579,73.74203425820735,2.1980980553268097,1.993534122599744,0.20456393272706563,71.97582999109213,61.470575038204736,66.72320251464843,2.626313738221849,0.0163457372275424
2021-04-29,71.15623474121094,71.79184203626168,70.48249256023277,71.30878398351827,19724300,69.27575792585101,66.93429928734189,63.18782958984375,68.70546373405797,66.43913863838404,74.07882148740195,2.2663250956739347,2.048092317214582,0.21823277845935252,72.24289717024656,62.14929147416261,67.19609432220459,2.523401424020988,0.0002678008466883153
2021-04-30,69.2939224243164,70.90836593759676,69.2939224243164,70.54606988319172,36888200,69.5354505266462,67.29599089849563,63.40169189453125,68.79599584025158,66.65060410400865,67.81069972292912,2.145391736242928,2.0675522010202516,0.07783953522267639,72.10464700715498,62.98988767607257,67.54726734161378,2.2786898327706018,-0.026172159385155824
2021-05-03,68.93798065185547,70.1392782957373,68.81086110672611,69.72613250011715,19641000,69.73793574741909,67.61349178495861,63.595662689208986,68.81783965742142,66.82003940384915,64.83000075284727,1.9978002535722652,2.0536018115306547,-0.05580155795838948,71.63351270586487,64.16463945477965,67.89907608032226,1.867218312771305,-0.005136695398499036
2021-05-04,69.9803695678711,70.59690948473627,69.0650982643562,69.24942013190413,20775600,69.92952510288784,67.99818529401507,63.8059806060791,68.99669041287521,67.05413793451744,67.60260677099367,1.9425524783577686,2.0313919448960776,-0.08883946653830899,71.80862479255578,64.41602120353798,68.11232299804688,1.848150897254449,0.015120676674296618
2021-05-05,70.36811065673828,71.70924296333071,70.16471643650772,71.18168753766055,25990600,70.12384251185826,68.21974145798455,64.05349052429199,69.2076781427003,67.29961739542269,61.807861516527275,1.9080607472776165,2.0067257053723857,-0.09866495809476916,71.8794240954112,64.89565982792865,68.38754196166992,1.7459410668706343,0.0055407122206054815
2021-05-06,73.12662506103516,73.22196228084142,70.85750709296369,71.14988588206741,38194400,70.57148960658482,68.61321258544922,64.33670829772949,69.81059305321335,67.73124759287546,68.15287557563757,2.0793454603378905,2.021249656365487,0.05809580397240355,72.67952233805832,64.7623149727327,68.72091865539551,1.979301841331408,0.03920120035271579
2021-05-07,73.38087463378906,74.08004667460489,72.58001277679966,74.07368924260663,21678700,70.8920168195452,68.94282132103329,64.61309020996094,70.35986714253269,68.14973848479498,68.05114006056633,2.2101286577377124,2.059025456639932,0.1511032010977802,73.38384470125958,64.75398336270526,69.06891403198242,2.157465334638577,0.0034768399682290063
2021-05-10,72.89781188964844,76.48425099800059,72.89781188964844,75.32995687347571,38889400,71.14081355503627,69.25124250139508,64.90681526184082,70.7503201805505,68.50144762589524,68.7097065637564,2.2488725546552644,2.0969948762429986,0.15187767841226574,73.72918184816632,65.15167142331805,69.44042663574218,2.1443776062120654,-0.006582951573572471
